"uld_id","reload_time","des_airport","reload_id","reload_area"
"Reload13_ot42_PVG_1","6617.5","PVG","Re13","3"
"Reload24_ot30_iICN_0","6617.942857","iICN","Re24","8_4"
"Reload8_ot8_DLC_0","6619.771429","DLC","Re8","10"
"Reload13_ot11_PVG_1","6622.928571","PVG","Re13","3"
"Reload13_ot37_PVG_1","6623.785715","PVG","Re13","3"
"Reload8_ot10_DLC_0","6631.102858","DLC","Re8","10"
"Reload3_ot24_XIY_0","6632.732857","XIY","Re3","5"
"Reload13_ot10_PVG_1","6633.214286","PVG","Re13","3"
"Reload13_ot32_PVG_1","6637.142857","PVG","Re13","3"
"Reload4_ot2_SWA_0","6642","SWA","Re4","5"
"Reload24_ot8_iICN_0","6651.442857","iICN","Re24","8_4"
"Reload13_ot40_PVG_1","6662.357143","PVG","Re13","3"
"Reload12_ot3_HDG_3","6665.09","HDG","Re12","7"
"Reload13_ot12_PVG_1","6665.642857","PVG","Re13","3"
"Reload12_ot35_BAV_3","6668.59","BAV","Re12","7"
"Reload24_ot9_iICN_0","6683.09","iICN","Re24","8_4"
"Reload8_ot7_DLC_0","6696.2","DLC","Re8","10"
"Reload8_ot6_DLC_0","6705.232857","DLC","Re8","10"
"Reload24_ot37_iICN_0","6705.8","iICN","Re24","8_4"
"Reload4_ot1_SWA_0","6710.5","SWA","Re4","5"
"Reload24_ot31_iICN_0","6712.59","iICN","Re24","8_4"
"Reload10_ot3_WNZ_1","6716","WNZ","Re10","10"
"Reload24_ot23_iICN_0","6718.59","iICN","Re24","8_4"
"Reload24_ot15_iICN_0","6740.5","iICN","Re24","8_4"
"Reload24_ot7_iICN_0","6745.09","iICN","Re24","8_4"
"Reload24_ot10_iICN_0","6760.342857","iICN","Re24","8_4"
"Reload10_ot8_SJW_1","6763.642857","SJW","Re10","10"
"Reload11_ot32_CGQ_0","6764.5","CGQ","Re11","7"
"Reload24_ot13_iICN_0","6769.085714","iICN","Re24","8_4"
"Reload24_ot4_iICN_0","6769.785714","iICN","Re24","8_4"
"Reload8_ot9_DLC_0","6770.285714","DLC","Re8","10"
"Reload12_ot10_HDG_3","6775.2","HDG","Re12","7"
"Reload24_ot33_iICN_0","6786.09","iICN","Re24","8_4"
"Reload6_ot34_WUX_1","6800.642857","WUX","Re6","9"
"Reload3_ot2_LXA_0","6802.2","LXA","Re3","5"
"Reload6_ot22_WUX_2","6803.642857","WUX","Re6","9"
"Reload24_ot27_iICN_0","6807.428571","iICN","Re24","8_4"
"Reload24_ot16_iICN_0","6815.628571","iICN","Re24","8_4"
"Reload10_ot1_WNZ_1","6816.7","WNZ","Re10","10"
"Reload24_ot28_iICN_0","6821.628571","iICN","Re24","8_4"
"Reload12_ot11_HDG_3","6822.642857","HDG","Re12","7"
"Reload6_ot23_WUX_2","6830.2","WUX","Re6","9"
"Reload8_ot11_DLC_0","6832","DLC","Re8","10"
"Reload12_ot20_LYG_1","6854.7","LYG","Re12","7"
"Reload5_ot25_WUX_2","6858.071429","WUX","Re5","9"
"Reload13_ot28_PVG_1","6865.9","PVG","Re13","3"
"Reload9_ot2_TNA_0","6889.928571","TNA","Re9","10"
"Reload10_ot10_SJW_1","6891.7","SJW","Re10","10"
"Reload10_ot2_WNZ_1","6892.102857","WNZ","Re10","10"
"Reload12_ot33_TYN_0","6892.59","TYN","Re12","7"
"Reload6_ot9_CTU_0","6898.465714","CTU","Re6","9"
"Reload6_ot36_WUX_1","6899.7","WUX","Re6","9"
"Reload8_ot1_DLC_0","6899.842857","DLC","Re8","10"
"Reload24_ot34_iICN_0","6903.3","iICN","Re24","8_4"
"Reload3_ot29_LHW_0","6908.542857","LHW","Re3","5"
"Reload24_ot1_iICN_0","6916.3","iICN","Re24","8_4"
"Reload7_ot30_KHN_0","6916.642857","KHN","Re7","9"
"Reload24_ot22_iICN_0","6922.7","iICN","Re24","8_4"
"Reload9_ot4_TNA_0","6923.5","TNA","Re9","10"
"Reload24_ot21_iICN_0","6939.8","iICN","Re24","8_4"
"Reload6_ot26_WUX_2","6941.342858","WUX","Re6","9"
"Reload12_ot18_LYG_0","6942","LYG","Re12","7"
"Reload6_ot25_WUX_2","6954.357143","WUX","Re6","9"
"Reload24_ot35_iICN_0","6965.2","iICN","Re24","8_4"
"Reload24_ot26_iICN_0","6982.3","iICN","Re24","8_4"
"Reload24_ot12_iICN_0","6995.7","iICN","Re24","8_4"
"Reload24_ot2_iICN_0","7011.7","iICN","Re24","8_4"
"Reload10_ot6_WNZ_1","7013.642857","WNZ","Re10","10"
"Reload10_ot4_WNZ_1","7015.985714","WNZ","Re10","10"
"Reload24_ot3_iICN_0","7023.27","iICN","Re24","8_4"
"Reload24_ot25_iICN_0","7029.2","iICN","Re24","8_4"
"Reload6_ot3_CTU_0","7031.971429","CTU","Re6","9"
"Reload24_ot24_iICN_0","7032.27","iICN","Re24","8_4"
"Reload6_ot10_CTU_0","7039.571429","CTU","Re6","9"
"Reload11_ot26_WEF_1","7045.804286","WEF","Re11","7"
"Reload6_ot11_CTU_0","7060.09","CTU","Re6","9"
"Reload4_ot14_XNN_1","7064.041429","XNN","Re4","5"
"Reload9_ot3_TNA_0","7072","TNA","Re9","10"
"Reload6_ot24_WUX_2","7079.897143","WUX","Re6","9"
"Reload6_ot2_CTU_0","7083.142858","CTU","Re6","9"
"Reload10_ot5_WNZ_1","7093.7","WNZ","Re10","10"
"Reload11_ot27_WEF_1","7108.947143","WEF","Re11","7"
"Reload7_ot24_FOC_0","7124.571429","FOC","Re7","9"
"Reload3_ot31_BHY_0","7124.7","BHY","Re3","5"
"Reload13_ot23_PVG_1","7127.928572","PVG","Re13","3"
"Reload10_ot28_WNZ_0","7128.09","WNZ","Re10","10"
"Reload15_ot15_PEK_1","7131.857143","PEK","Re15","2"
"Reload6_ot4_CTU_0","7135.857143","CTU","Re6","9"
"Reload24_ot11_iICN_0","7136.7","iICN","Re24","8_4"
"Reload6_ot1_CTU_0","7145.785715","CTU","Re6","9"
"Reload15_ot22_PEK_1","7154.285715","PEK","Re15","2"
"Reload15_ot26_PEK_1","7162.714286","PEK","Re15","2"
"Reload6_ot8_CTU_0","7164.102857","CTU","Re6","9"
"Reload6_ot38_WUX_1","7177.142858","WUX","Re6","9"
"Reload6_ot27_WUX_2","7177.357143","WUX","Re6","9"
"Reload15_ot23_PEK_1","7178.428572","PEK","Re15","2"
"Reload6_ot6_CTU_0","7178.66","CTU","Re6","9"
"Reload5_ot12_TSN_0","7182.59","TSN","Re5","9"
"Reload24_ot36_iICN_0","7187.6","iICN","Re24","8_4"
"Reload24_ot5_iICN_0","7193.328571","iICN","Re24","8_4"
"Reload9_ot23_YCU_3","7206.142857","YCU","Re9","10"
"Reload9_ot24_YCU_3","7212.842858","YCU","Re9","10"
"Reload12_ot29_TYN_0","7218.56","TYN","Re12","7"
"Reload5_ot32_WUX_2","7221.714286","WUX","Re5","9"
"Reload15_ot12_PEK_1","7222.285715","PEK","Re15","2"
"Reload24_ot18_iICN_0","7227.2","iICN","Re24","8_4"
"Reload6_ot37_WUX_1","7229.2","WUX","Re6","9"
"Reload15_ot2_PEK_1","7229.5","PEK","Re15","2"
"Reload15_ot14_PEK_1","7233.571429","PEK","Re15","2"
"Reload9_ot22_YCU_3","7235.928572","YCU","Re9","10"
"Reload12_ot19_LYG_1","7236.342858","LYG","Re12","7"
"Reload7_ot22_FOC_0","7247.785714","FOC","Re7","9"
"Reload6_ot5_CTU_0","7250.928571","CTU","Re6","9"
"Reload8_ot24_SHE_0","7251.5","SHE","Re8","10"
"Reload3_ot28_LHW_0","7259.142857","LHW","Re3","5"
"Reload2_ot8_ZUH_0","7261.5","ZUH","Re2","1"
"Reload27_ot11_iKIX_0","7261.728571","iKIX","Re27","4_4"
"Reload6_ot7_CTU_0","7268.128571","CTU","Re6","9"
"Reload15_ot3_PEK_1","7275.071429","PEK","Re15","2"
"Reload24_ot20_iICN_0","7278.77","iICN","Re24","8_4"
"Reload9_ot1_TNA_0","7279.342857","TNA","Re9","10"
"Reload9_ot6_HRB_0","7281.914286","HRB","Re9","10"
"Reload15_ot1_PEK_1","7283.642858","PEK","Re15","2"
"Reload3_ot30_LHW_0","7287.59","LHW","Re3","5"
"Reload15_ot6_PEK_1","7294.857143","PEK","Re15","2"
"Reload24_ot17_iICN_0","7307.79","iICN","Re24","8_4"
"Reload15_ot8_PEK_1","7316.285715","PEK","Re15","2"
"Reload7_ot26_FOC_0","7316.732857","FOC","Re7","9"
"Reload15_ot37_PEK_1","7321.285714","PEK","Re15","2"
"Reload12_ot14_HDG_0","7323.842857","HDG","Re12","7"
"Reload15_ot16_PEK_1","7325.114286","PEK","Re15","2"
"Reload15_ot20_PEK_1","7336.928572","PEK","Re15","2"
"Reload15_ot4_PEK_1","7339.757143","PEK","Re15","2"
"Reload11_ot9_WEH_2","7340.485715","WEH","Re11","7"
"Reload5_ot40_WUX_2","7345.642857","WUX","Re5","9"
"Reload14_ot13_HGH_1","7352.571429","HGH","Re14","3"
"Reload12_ot1_HDG_4","7355.214286","HDG","Re12","7"
"Reload11_ot2_WEF_2","7362.328571","WEF","Re11","7"
"Reload27_ot12_iKIX_0","7364.585714","iKIX","Re27","4_4"
"Reload15_ot25_PEK_1","7367.642857","PEK","Re15","2"
"Reload15_ot35_PEK_1","7367.714286","PEK","Re15","2"
"Reload12_ot5_HDG_4","7371.771429","HDG","Re12","7"
"Reload12_ot4_HDG_4","7372.271429","HDG","Re12","7"
"Reload15_ot19_PEK_1","7374.642858","PEK","Re15","2"
"Reload15_ot27_PEK_1","7375.785715","PEK","Re15","2"
"Reload14_ot15_HGH_1","7378.428571","HGH","Re14","3"
"Reload5_ot38_WUX_2","7378.872857","WUX","Re5","9"
"Reload8_ot39_LZH_1","7381.451429","LZH","Re8","10"
"Reload15_ot17_PEK_1","7387.285715","PEK","Re15","2"
"Reload15_ot38_PEK_1","7399.428572","PEK","Re15","2"
"Reload5_ot35_WUX_2","7400.2","WUX","Re5","9"
"Reload7_ot13_XMN_0","7400.342858","XMN","Re7","9"
"Reload5_ot33_WUX_2","7402.732857","WUX","Re5","9"
"Reload15_ot36_PEK_1","7404.377143","PEK","Re15","2"
"Reload15_ot29_PEK_1","7404.428572","PEK","Re15","2"
"Reload8_ot22_SHE_0","7404.928572","SHE","Re8","10"
"Reload7_ot11_XMN_0","7405.49","XMN","Re7","9"
"Reload14_ot11_HGH_1","7407.428571","HGH","Re14","3"
"Reload15_ot5_PEK_1","7409.357143","PEK","Re15","2"
"Reload11_ot1_WEF_2","7410.161429","WEF","Re11","7"
"Reload15_ot32_PEK_1","7410.3","PEK","Re15","2"
"Reload15_ot24_PEK_1","7411.428572","PEK","Re15","2"
"Reload15_ot28_PEK_1","7417.642858","PEK","Re15","2"
"Reload7_ot10_XMN_0","7421.732857","XMN","Re7","9"
"Reload7_ot25_FOC_0","7422.771429","FOC","Re7","9"
"Reload15_ot31_PEK_1","7430.928572","PEK","Re15","2"
"Reload15_ot18_PEK_1","7432.9","PEK","Re15","2"
"Reload27_ot15_iKIX_0","7436.185714","iKIX","Re27","4_4"
"Reload14_ot14_HGH_1","7436.357143","HGH","Re14","3"
"Reload7_ot23_FOC_0","7436.375714","FOC","Re7","9"
"Reload15_ot13_PEK_1","7441.714286","PEK","Re15","2"
"Reload3_ot1_LXA_1","7442.698571","LXA","Re3","5"
"Reload15_ot30_PEK_1","7447.428572","PEK","Re15","2"
"Reload12_ot2_HDG_4","7448.09","HDG","Re12","7"
"Reload15_ot9_PEK_1","7453.428572","PEK","Re15","2"
"Reload7_ot4_CKG_0","7456.574286","CKG","Re7","9"
"Reload11_ot4_WEF_2","7459.7","WEF","Re11","7"
"Reload24_ot32_iICN_0","7467.432857","iICN","Re24","8_4"
"Reload5_ot34_WUX_2","7474.485714","WUX","Re5","9"
"Reload11_ot3_WEF_2","7475","WEF","Re11","7"
"Reload7_ot12_XMN_0","7477.7","XMN","Re7","9"
"Reload27_ot14_iKIX_0","7480","iKIX","Re27","4_4"
"Reload12_ot16_HDG_3","7482.171429","HDG","Re12","7"
"Reload15_ot11_PEK_1","7484.571429","PEK","Re15","2"
"Reload12_ot30_TYN_0","7490.27","TYN","Re12","7"
"Reload11_ot10_WEH_2","7491.642857","WEH","Re11","7"
"Reload15_ot39_PEK_1","7493.071429","PEK","Re15","2"
"Reload7_ot7_CKG_0","7493.557143","CKG","Re7","9"
"Reload7_ot6_CKG_0","7494.161429","CKG","Re7","9"
"Reload3_ot5_INC_1","7494.428571","INC","Re3","5"
"Reload7_ot1_CKG_0","7494.842858","CKG","Re7","9"
"Reload9_ot5_HRB_0","7497.485715","HRB","Re9","10"
"Reload5_ot22_WUX_3","7500.571429","WUX","Re5","9"
"Reload15_ot10_PEK_1","7507.785714","PEK","Re15","2"
"Reload10_ot19_TNA_0","7541.15","TNA","Re10","10"
"Reload15_ot7_PEK_1","7542.071429","PEK","Re15","2"
"Reload12_ot8_WEH_1","7543.2","WEH","Re12","7"
"Reload25_ot23_iANC_0","7543.7","iANC","Re25","8_2"
"Reload3_ot6_INC_1","7545.285714","INC","Re3","5"
"Reload27_ot13_iKIX_0","7547.7","iKIX","Re27","4_4"
"Reload15_ot33_PEK_1","7551.642858","PEK","Re15","2"
"Reload8_ot23_SHE_0","7554.2","SHE","Re8","10"
"Reload10_ot12_WNZ_2","7555.02","WNZ","Re10","10"
"Reload2_ot7_ZUH_0","7558.5","ZUH","Re2","1"
"Reload11_ot7_WEF_2","7569.628571","WEF","Re11","7"
"Reload14_ot10_HGH_1","7575.357143","HGH","Re14","3"
"Reload11_ot6_WEF_2","7579.857143","WEF","Re11","7"
"Reload25_ot26_iANC_0","7580.932857","iANC","Re25","8_2"
"Reload8_ot25_SHE_0","7582.328571","SHE","Re8","10"
"Reload29_ot29_SZX_1","7591.714286","SZX","Re29","2"
"Reload11_ot24_CGQ_0","7595","CGQ","Re11","7"
"Reload25_ot24_iANC_0","7595.815714","iANC","Re25","8_2"
"Reload5_ot37_WUX_2","7596.542858","WUX","Re5","9"
"Reload8_ot26_SHE_0","7601.485714","SHE","Re8","10"
"Reload11_ot25_CGQ_0","7602.68","CGQ","Re11","7"
"Reload7_ot2_CKG_0","7602.947143","CKG","Re7","9"
"Reload7_ot8_CKG_0","7603.7","CKG","Re7","9"
"Reload12_ot3_HDG_4","7607.947143","HDG","Re12","7"
"Reload15_ot21_PEK_1","7609","PEK","Re15","2"
"Reload29_ot28_SZX_1","7612.5","SZX","Re29","2"
"Reload14_ot12_HGH_1","7614.642858","HGH","Re14","3"
"Reload12_ot9_WEH_1","7616.2","WEH","Re12","7"
"Reload12_ot34_BAV_2","7618.071429","BAV","Re12","7"
"Reload12_ot35_BAV_4","7627.732858","BAV","Re12","7"
"Reload12_ot6_WEH_1","7628.4","WEH","Re12","7"
"Reload5_ot29_WUX_3","7633.285714","WUX","Re5","9"
"Reload3_ot4_HAK_0","7642.09","HAK","Re3","5"
"Reload11_ot8_WEF_2","7644.65","WEF","Re11","7"
"Reload12_ot24_TYN_1","7646.985715","TYN","Re12","7"
"Reload25_ot27_iANC_0","7650.7","iANC","Re25","8_2"
"Reload5_ot28_WUX_3","7651.614286","WUX","Re5","9"
"Reload9_ot7_HRB_0","7656.485715","HRB","Re9","10"
"Reload3_ot2_LXA_1","7657.785714","LXA","Re3","5"
"Reload14_ot17_HGH_0","7660.785714","HGH","Re14","3"
"Reload5_ot30_WUX_3","7662.5","WUX","Re5","9"
"Reload29_ot24_SZX_1","7664.814286","SZX","Re29","2"
"Reload7_ot27_FOC_0","7668.2","FOC","Re7","9"
"Reload7_ot28_FOC_0","7669.42","FOC","Re7","9"
"Reload3_ot3_HAK_0","7672.642857","HAK","Re3","5"
"Reload10_ot11_WNZ_2","7673.028571","WNZ","Re10","10"
"Reload5_ot41_WUX_2","7674.161429","WUX","Re5","9"
"Reload5_ot36_WUX_2","7677.09","WUX","Re5","9"
"Reload7_ot29_FOC_0","7677.771429","FOC","Re7","9"
"Reload27_ot10_iKIX_0","7689.3","iKIX","Re27","4_4"
"Reload11_ot5_WEF_2","7695.785715","WEF","Re11","7"
"Reload12_ot7_WEH_1","7696.92","WEH","Re12","7"
"Reload7_ot3_CKG_0","7706.2","CKG","Re7","9"
"Reload7_ot5_CKG_0","7706.804286","CKG","Re7","9"
"Reload11_ot22_CGQ_0","7711.165714","CGQ","Re11","7"
"Reload12_ot10_HDG_4","7718.057143","HDG","Re12","7"
"Reload15_ot34_PEK_1","7723.928572","PEK","Re15","2"
"Reload5_ot26_WUX_3","7725.5","WUX","Re5","9"
"Reload29_ot26_SZX_1","7727.5","SZX","Re29","2"
"Reload29_ot31_SZX_1","7730.571429","SZX","Re29","2"
"Reload5_ot24_WUX_3","7736","WUX","Re5","9"
"Reload5_ot39_WUX_2","7736.642858","WUX","Re5","9"
"Reload10_ot13_WNZ_2","7737.491429","WNZ","Re10","10"
"Reload2_ot9_ZUH_0","7738.54","ZUH","Re2","1"
"Reload11_ot23_CGQ_0","7740.714286","CGQ","Re11","7"
"Reload12_ot22_TYN_1","7742.804286","TYN","Re12","7"
"Reload5_ot31_WUX_3","7746.732857","WUX","Re5","9"
"Reload25_ot25_iANC_0","7746.932857","iANC","Re25","8_2"
"Reload12_ot23_TYN_1","7755.518572","TYN","Re12","7"
"Reload29_ot5_SZX_1","7758.142857","SZX","Re29","2"
"Reload5_ot23_WUX_3","7763.842857","WUX","Re5","9"
"Reload12_ot11_HDG_4","7765.5","HDG","Re12","7"
"Reload29_ot3_SZX_1","7770.214286","SZX","Re29","2"
"Reload7_ot9_CKG_0","7771.128571","CKG","Re7","9"
"Reload8_ot38_LZH_1","7777.7","LZH","Re8","10"
"Reload5_ot15_YIH_0","7784.27","YIH","Re5","9"
"Reload10_ot9_SJW_2","7788.09","SJW","Re10","10"
"Reload2_ot22_CGO_0","7796.357143","CGO","Re2","1"
"Reload10_ot7_SJW_2","7801.914286","SJW","Re10","10"
"Reload29_ot27_SZX_1","7808.5","SZX","Re29","2"
"Reload2_ot23_CGO_0","7814.428572","CGO","Re2","1"
"Reload2_ot27_CGO_0","7836.711429","CGO","Re2","1"
"Reload22_ot39_HKG_0","7848.7","HKG","Re22","8_6"
"Reload6_ot22_WUX_3","7859.642857","WUX","Re6","9"
"Reload29_ot25_SZX_1","7863","SZX","Re29","2"
"Reload2_ot24_CGO_0","7870.142858","CGO","Re2","1"
"Reload29_ot9_SZX_1","7880.471429","SZX","Re29","2"
"Reload10_ot8_SJW_2","7880.914286","SJW","Re10","10"
"Reload29_ot4_SZX_1","7882.5","SZX","Re29","2"
"Reload6_ot23_WUX_3","7886.2","WUX","Re6","9"
"Reload29_ot10_SZX_1","7892.442857","SZX","Re29","2"
"Reload29_ot7_SZX_1","7899.642857","SZX","Re29","2"
"Reload5_ot27_WUX_3","7910.875714","WUX","Re5","9"
"Reload12_ot25_TYN_1","7914.171429","TYN","Re12","7"
"Reload1_ot8_KMG_0","7915.428572","KMG","Re1","1"
"Reload29_ot39_SZX_1","7918.5","SZX","Re29","2"
"Reload14_ot16_HGH_0","7921.285714","HGH","Re14","3"
"Reload2_ot25_CGO_0","7921.642858","CGO","Re2","1"
"Reload29_ot40_SZX_1","7924.557143","SZX","Re29","2"
"Reload29_ot30_SZX_1","7927.642857","SZX","Re29","2"
"Reload29_ot2_SZX_1","7928.285714","SZX","Re29","2"
"Reload29_ot6_SZX_1","7931.928571","SZX","Re29","2"
"Reload12_ot13_LYG_0","7935.57","LYG","Re12","7"
"Reload29_ot38_SZX_1","7937.285714","SZX","Re29","2"
"Reload29_ot35_SZX_1","7941.214286","SZX","Re29","2"
"Reload29_ot37_SZX_1","7948.142858","SZX","Re29","2"
"Reload6_ot40_XMN_0","7955.642858","XMN","Re6","9"
"Reload2_ot30_CGO_1","7957.5","CGO","Re2","1"
"Reload2_ot26_CGO_0","7957.782858","CGO","Re2","1"
"Reload4_ot14_XNN_2","7960.612858","XNN","Re4","5"
"Reload12_ot26_TYN_1","7962.232858","TYN","Re12","7"
"Reload29_ot32_SZX_1","7965.357143","SZX","Re29","2"
"Reload1_ot11_KMG_0","7969.5","KMG","Re1","1"
"Reload29_ot22_SZX_1","7973","SZX","Re29","2"
"Reload8_ot16_HET_2","7977.985714","HET","Re8","10"
"Reload6_ot35_WUX_2","7979.771429","WUX","Re6","9"
"Reload4_ot4_SWA_1","7980.92","SWA","Re4","5"
"Reload10_ot10_SJW_2","7988.342858","SJW","Re10","10"
"Reload3_ot29_LHW_1","7992.804286","LHW","Re3","5"
"Reload1_ot10_KMG_0","7996.857143","KMG","Re1","1"
"Reload6_ot26_WUX_3","7997.342858","WUX","Re6","9"
"Reload14_ot23_HFE_0","8000.225714","HFE","Re14","3"
"Reload8_ot15_HET_2","8007.757143","HET","Re8","10"
"Reload22_ot38_HKG_0","8008.342857","HKG","Re22","8_6"
"Reload6_ot25_WUX_3","8010.357143","WUX","Re6","9"
"Reload15_ot42_PEK_1","8018.285714","PEK","Re15","2"
"Reload8_ot29_NNG_0","8023.161429","NNG","Re8","10"
"Reload5_ot9_TSN_1","8031.121429","TSN","Re5","9"
"Reload22_ot37_HKG_0","8032.7","HKG","Re22","8_6"
"Reload14_ot18_TXN_0","8035","TXN","Re14","3"
"Reload18_ot6_iCGN_0","8054.147143","iCGN","Re18","6_1"
"Reload29_ot8_SZX_1","8059.642857","SZX","Re29","2"
"Reload29_ot23_SZX_1","8061.214286","SZX","Re29","2"
"Reload10_ot1_WNZ_2","8073.6","WNZ","Re10","10"
"Reload12_ot12_LYG_0","8075.59","LYG","Re12","7"
"Reload29_ot34_SZX_1","8077.328571","SZX","Re29","2"
"Reload1_ot7_KMG_0","8078","KMG","Re1","1"
"Reload5_ot1_TSN_1","8079.128572","TSN","Re5","9"
"Reload8_ot14_HET_2","8080.342858","HET","Re8","10"
"Reload8_ot13_HET_2","8082.928572","HET","Re8","10"
"Reload1_ot9_KMG_0","8093.467143","KMG","Re1","1"
"Reload10_ot15_SJW_1","8093.7","SJW","Re10","10"
"Reload5_ot6_TSN_1","8103.5","TSN","Re5","9"
"Reload14_ot27_HGH_1","8106","HGH","Re14","3"
"Reload5_ot25_WUX_3","8120.875715","WUX","Re5","9"
"Reload29_ot36_SZX_1","8125","SZX","Re29","2"
"Reload10_ot14_SJW_1","8125.161429","SJW","Re10","10"
"Reload4_ot22_URC_2","8126.842857","URC","Re4","5"
"Reload14_ot24_HFE_0","8130","HFE","Re14","3"
"Reload4_ot2_SWA_1","8131.9","SWA","Re4","5"
"Reload6_ot24_WUX_3","8135.897143","WUX","Re6","9"
"Reload10_ot3_WNZ_2","8147.142857","WNZ","Re10","10"
"Reload9_ot20_TNA_1","8148.142857","TNA","Re9","10"
"Reload14_ot7_HGH_1","8149.5","HGH","Re14","3"
"Reload18_ot11_iCGN_0","8166.004286","iCGN","Re18","6_1"
"Reload29_ot1_SZX_1","8172.714286","SZX","Re29","2"
"Reload9_ot23_YCU_4","8174.714286","YCU","Re9","10"
"Reload29_ot33_SZX_1","8175.042858","SZX","Re29","2"
"Reload1_ot25_CAN_1","8177.542858","CAN","Re1","1"
"Reload5_ot8_TSN_1","8179.428572","TSN","Re5","9"
"Reload5_ot7_TSN_1","8179.857143","TSN","Re5","9"
"Reload9_ot24_YCU_4","8181.414286","YCU","Re9","10"
"Reload4_ot1_SWA_1","8182.2","SWA","Re4","5"
"Reload29_ot41_SZX_1","8185.428571","SZX","Re29","2"
"Reload2_ot3_ZUH_1","8187.5","ZUH","Re2","1"
"Reload18_ot7_iCGN_0","8188.004286","iCGN","Re18","6_1"
"Reload18_ot5_iCGN_0","8191.861429","iCGN","Re18","6_1"
"Reload18_ot3_iCGN_0","8193.16","iCGN","Re18","6_1"
"Reload22_ot41_TPE_0","8201.29","TPE","Re22","8_6"
"Reload9_ot22_YCU_4","8204.5","YCU","Re9","10"
"Reload18_ot1_iCGN_0","8207.932858","iCGN","Re18","6_1"
"Reload14_ot25_HFE_0","8211","HFE","Re14","3"
"Reload4_ot23_URC_2","8213.142857","URC","Re4","5"
"Reload8_ot27_NNG_0","8214.542857","NNG","Re8","10"
"Reload18_ot2_iCGN_0","8215.718571","iCGN","Re18","6_1"
"Reload10_ot22_KWE_0","8218.732857","KWE","Re10","10"
"Reload18_ot12_iCGN_0","8222.088571","iCGN","Re18","6_1"
"Reload8_ot12_HET_2","8222.628572","HET","Re8","10"
"Reload22_ot40_TPE_0","8231.79","TPE","Re22","8_6"
"Reload6_ot27_WUX_3","8233.357143","WUX","Re6","9"
"Reload6_ot34_WUX_2","8240.77","WUX","Re6","9"
"Reload12_ot21_LYG_1","8242.2","LYG","Re12","7"
"Reload12_ot15_HDG_0","8245.732857","HDG","Re12","7"
"Reload14_ot6_HGH_1","8246.285715","HGH","Re14","3"
"Reload8_ot30_SHE_0","8248.611429","SHE","Re8","10"
"Reload12_ot32_TYN_2","8249.142858","TYN","Re12","7"
"Reload10_ot23_KWE_0","8257.078572","KWE","Re10","10"
"Reload14_ot22_HFE_0","8262.785714","HFE","Re14","3"
"Reload5_ot2_TSN_1","8265.571429","TSN","Re5","9"
"Reload10_ot2_WNZ_2","8266.285715","WNZ","Re10","10"
"Reload5_ot42_WUX_2","8267.1","WUX","Re5","9"
"Reload1_ot37_CAN_1","8272","CAN","Re1","1"
"Reload5_ot10_TSN_0","8286.875714","TSN","Re5","9"
"Reload3_ot1_LXA_2","8294.232857","LXA","Re3","5"
"Reload10_ot4_WNZ_2","8295.518572","WNZ","Re10","10"
"Reload10_ot17_TNA_0","8296.92","TNA","Re10","10"
"Reload12_ot1_HDG_5","8298.071429","HDG","Re12","7"
"Reload12_ot20_LYG_2","8306.732858","LYG","Re12","7"
"Reload2_ot4_ZUH_1","8313.928571","ZUH","Re2","1"
"Reload12_ot5_HDG_5","8314.628572","HDG","Re12","7"
"Reload12_ot4_HDG_5","8315.128572","HDG","Re12","7"
"Reload8_ot28_NNG_0","8320.35","NNG","Re8","10"
"Reload3_ot28_LHW_1","8321.071429","LHW","Re3","5"
"Reload18_ot9_iCGN_0","8323.29","iCGN","Re18","6_1"
"Reload10_ot24_KWE_0","8329.557143","KWE","Re10","10"
"Reload10_ot5_WNZ_2","8334.614286","WNZ","Re10","10"
"Reload18_ot10_iCGN_0","8336.948572","iCGN","Re18","6_1"
"Reload3_ot30_LHW_1","8338.304286","LHW","Re3","5"
"Reload14_ot28_HGH_1","8340.785714","HGH","Re14","3"
"Reload14_ot9_HGH_1","8341.928571","HGH","Re14","3"
"Reload6_ot36_WUX_2","8343.342857","WUX","Re6","9"
"Reload18_ot4_iCGN_0","8343.948571","iCGN","Re18","6_1"
"Reload12_ot28_XUZ_1","8348.4","XUZ","Re12","7"
"Reload5_ot4_TSN_1","8366.128571","TSN","Re5","9"
"Reload5_ot3_TSN_1","8378.985715","TSN","Re5","9"
"Reload11_ot9_WEH_3","8381.057143","WEH","Re11","7"
"Reload14_ot8_HGH_1","8383.5","HGH","Re14","3"
"Reload1_ot26_CAN_1","8386.5","CAN","Re1","1"
"Reload10_ot6_WNZ_2","8388.42","WNZ","Re10","10"
"Reload12_ot2_HDG_5","8390.947143","HDG","Re12","7"
"Reload10_ot16_SJW_0","8397.09","SJW","Re10","10"
"Reload1_ot41_CAN_1","8400.142858","CAN","Re1","1"
"Reload5_ot11_TSN_0","8401.04","TSN","Re5","9"
"Reload2_ot36_CGO_0","8401.5","CGO","Re2","1"
"Reload14_ot2_HGH_1","8405.6","HGH","Re14","3"
"Reload1_ot27_CAN_1","8407","CAN","Re1","1"
"Reload1_ot40_CAN_1","8412.071429","CAN","Re1","1"
"Reload10_ot25_KWE_0","8414.7","KWE","Re10","10"
"Reload3_ot26_XIY_1","8417.09","XIY","Re3","5"
